data_provenance,project_id,project_name,highway_number,state,project_type,contractor,project_length_km,original_contract_value_inr_cr,planned_start_date,planned_completion_date,planned_duration_months,reporting_month,months_since_start,project_status,planned_physical_progress_pct,actual_physical_progress_pct,physical_progress_variance_pct,planned_financial_progress_pct,actual_financial_progress_pct,financial_progress_variance_pct,planned_expenditure_inr_cr,actual_expenditure_inr_cr,expenditure_variance_pct,land_acquisition_delay_days,utility_shifting_delay_days,environment_clearance_delay_days,material_delay_days,labour_shortage_days,equipment_unavailability_days,weather_disruption_days,contractor_productivity_factor,traffic_diversion_delay_days,design_change_delay_days,approval_delay_days,planned_cost_to_date_inr_cr,actual_cost_to_date_inr_cr,material_cost_inr_cr,labour_cost_inr_cr,equipment_cost_inr_cr,variation_cost_inr_cr,delay_related_cost_inr_cr,final_delay_days,significant_delay,final_cost_overrun_pct,cost_overrun
SYNTHETIC,HRI-0194,NH-758 Greenfield Highway Package 8,NH-758,Punjab,Greenfield Highway,Meridian Engineering & Constructions Ltd,80.35,2125.75,2019-07-01,2022-06-01,35,2021-02,19,Ongoing,56.41,47.19,-9.23,56.41,49.07,-7.34,1199.2,1043.16,-7.34,0.0,7.3,3.1,7.2,1.4,3.1,56.5,0.88,4.9,0.0,11.7,1199.2,1153.58,629.19,283.43,212.21,26.45,2.3,183,1,16.92,1
SYNTHETIC,HRI-0194,NH-758 Greenfield Highway Package 8,NH-758,Punjab,Greenfield Highway,Meridian Engineering & Constructions Ltd,80.35,2125.75,2019-07-01,2022-06-01,35,2021-03,20,Ongoing,60.64,50.38,-10.27,60.64,52.1,-8.54,1289.08,1107.61,-8.54,0.0,7.3,3.1,7.2,1.4,3.1,57.1,0.931,4.9,0.0,11.7,1289.08,1235.18,672.38,306.27,227.76,26.45,2.31,183,1,16.92,1
SYNTHETIC,HRI-0194,NH-758 Greenfield Highway Package 8,NH-758,Punjab,Greenfield Highway,Meridian Engineering & Constructions Ltd,80.35,2125.75,2019-07-01,2022-06-01,35,2021-04,21,Ongoing,64.8,53.02,-11.78,64.8,54.61,-10.19,1377.49,1160.79,-10.19,0.0,7.3,3.1,7.2,1.4,3.1,58.5,0.926,4.9,0.0,11.7,1377.49,1300.07,708.12,323.47,239.67,26.45,2.36,183,1,16.92,1
SYNTHETIC,HRI-0194,NH-758 Greenfield Highway Package 8,NH-758,Punjab,Greenfield Highway,Meridian Engineering & Constructions Ltd,80.35,2125.75,2019-07-01,2022-06-01,35,2021-05,22,Ongoing,68.86,55.65,-13.21,68.86,57.09,-11.77,1463.81,1213.69,-11.77,0.0,7.3,3.1,7.2,1.4,3.1,58.7,1.084,4.9,0.0,11.7,1463.81,1361.8,742.35,339.01,251.62,26.45,2.36,183,1,16.92,1
SYNTHETIC,HRI-0194,NH-758 Greenfield Highway Package 8,NH-758,Punjab,Greenfield Highway,Meridian Engineering & Constructions Ltd,80.35,2125.75,2019-07-01,2022-06-01,35,2021-06,23,Ongoing,72.8,58.52,-14.28,72.8,59.83,-12.96,1547.45,1271.88,-12.96,0.0,7.3,3.1,11.1,1.4,3.1,61.6,1.083,4.9,0.0,11.7,1547.45,1437.24,784.0,359.34,264.89,26.45,2.56,183,1,16.92,1
SYNTHETIC,HRI-0194,NH-758 Greenfield Highway Package 8,NH-758,Punjab,Greenfield Highway,Meridian Engineering & Constructions Ltd,80.35,2125.75,2019-07-01,2022-06-01,35,2021-07,24,Ongoing,76.58,61.54,-15.04,76.58,,,1627.82,,,0.0,7.3,3.1,11.1,1.4,3.1,63.5,1.019,4.9,0.0,11.7,1627.82,1506.77,819.92,378.74,279.04,26.45,2.62,183,1,16.92,1
SYNTHETIC,HRI-0194,NH-758 Greenfield Highway Package 8,NH-758,Punjab,Greenfield Highway,Meridian Engineering & Constructions Ltd,80.35,2125.75,2019-07-01,2022-06-01,35,2021-08,25,Ongoing,80.17,64.38,-15.8,80.17,65.65,-14.53,1704.32,1395.5,-14.53,0.0,7.3,3.1,11.1,1.4,3.1,,1.004,4.9,0.0,11.7,1704.32,1572.95,858.93,394.56,290.34,26.45,2.67,183,1,16.92,1
SYNTHETIC,HRI-0194,NH-758 Greenfield Highway Package 8,NH-758,Punjab,Greenfield Highway,Meridian Engineering & Constructions Ltd,80.35,2125.75,2019-07-01,2022-06-01,35,2021-09,26,Ongoing,83.56,67.43,-16.14,83.56,68.73,-14.84,1776.36,1460.93,-14.84,0.7,7.3,3.1,11.1,1.4,3.1,71.0,0.948,4.9,0.0,11.7,1776.36,1645.28,900.6,411.23,304.15,26.45,2.84,183,1,16.92,1
SYNTHETIC,HRI-0194,NH-758 Greenfield Highway Package 8,NH-758,Punjab,Greenfield Highway,Meridian Engineering & Constructions Ltd,80.35,2125.75,2019-07-01,2022-06-01,35,2021-10,27,Ongoing,86.71,70.76,-15.95,86.71,71.92,-14.8,1843.34,1528.78,-14.8,0.7,7.3,3.1,11.1,1.4,3.1,73.0,1.058,4.9,0.0,11.7,1843.34,1725.66,945.0,431.59,319.58,26.57,2.92,183,1,16.92,1
SYNTHETIC,HRI-0194,NH-758 Greenfield Highway Package 8,NH-758,Punjab,Greenfield Highway,Meridian Engineering & Constructions Ltd,80.35,2125.75,2019-07-01,2022-06-01,35,2021-11,28,Ongoing,89.6,73.48,-16.12,89.6,74.45,-15.15,1904.67,1582.64,-15.15,0.7,7.3,3.1,14.9,1.4,3.1,73.7,1.019,4.9,0.0,11.7,1904.67,1798.66,985.33,450.4,333.32,26.57,3.04,183,1,16.92,1
SYNTHETIC,HRI-0194,NH-758 Greenfield Highway Package 8,NH-758,Punjab,Greenfield Highway,Meridian Engineering & Constructions Ltd,80.35,2125.75,2019-07-01,2022-06-01,35,2021-12,29,Ongoing,92.19,76.77,-15.43,92.19,77.47,-14.73,1959.76,1646.72,-14.73,0.7,7.3,3.1,14.9,2.4,3.1,73.7,1.046,4.9,0.0,11.7,1959.76,1876.79,1028.96,468.69,349.52,26.57,3.05,183,1,16.92,1
SYNTHETIC,HRI-0194,NH-758 Greenfield Highway Package 8,NH-758,Punjab,Greenfield Highway,Meridian Engineering & Constructions Ltd,80.35,2125.75,2019-07-01,2022-06-01,35,2022-01,30,Ongoing,94.46,79.29,-15.17,94.46,79.82,-14.65,2008.0,1696.67,-14.65,0.7,7.3,3.1,14.9,2.4,3.1,73.8,1.012,4.9,0.0,11.7,2008.0,1935.23,1061.5,483.83,360.27,,3.06,183,1,16.92,1
SYNTHETIC,HRI-0194,NH-758 Greenfield Highway Package 8,NH-758,Punjab,Greenfield Highway,Meridian Engineering & Constructions Ltd,80.35,2125.75,2019-07-01,2022-06-01,35,2022-02,31,Ongoing,96.38,81.68,-14.7,96.38,82.16,-14.22,2048.8,1746.6,-14.22,0.7,7.3,3.1,14.9,2.4,3.1,74.1,0.895,4.9,0.0,11.7,2048.8,1993.94,1092.92,498.87,372.52,26.57,3.06,183,1,16.92,1
SYNTHETIC,HRI-0194,NH-758 Greenfield Highway Package 8,NH-758,Punjab,Greenfield Highway,Meridian Engineering & Constructions Ltd,80.35,2125.75,2019-07-01,2022-06-01,35,2022-03,32,Ongoing,97.92,83.36,-14.56,97.92,83.78,-14.14,2081.57,1780.97,-14.14,0.7,7.3,3.1,14.9,2.4,3.1,74.2,0.943,4.9,0.0,11.7,2081.57,2035.26,1115.99,509.0,380.63,26.57,3.07,183,1,16.92,1
SYNTHETIC,HRI-0194,NH-758 Greenfield Highway Package 8,NH-758,Punjab,Greenfield Highway,Meridian Engineering & Constructions Ltd,80.35,2125.75,2019-07-01,2022-06-01,35,2022-04,33,Ongoing,99.06,86.35,-12.71,99.06,86.77,-12.28,2105.72,1844.59,-12.28,0.7,7.3,3.1,14.9,2.4,3.1,77.3,0.929,4.9,0.0,11.7,2105.72,2113.08,1160.2,527.63,395.52,26.57,3.16,183,1,16.92,1
SYNTHETIC,HRI-0194,NH-758 Greenfield Highway Package 8,NH-758,Punjab,Greenfield Highway,Meridian Engineering & Constructions Ltd,80.35,2125.75,2019-07-01,2022-06-01,35,2022-05,34,Ongoing,99.76,89.45,-10.31,99.76,89.71,-10.05,2120.64,1907.11,-10.05,0.7,7.3,3.1,14.9,2.4,3.1,78.8,0.843,4.9,0.0,11.7,2120.64,2187.02,1200.15,547.28,409.83,26.57,3.19,183,1,16.92,1
SYNTHETIC,HRI-0194,NH-758 Greenfield Highway Package 8,NH-758,Punjab,Greenfield Highway,Meridian Engineering & Constructions Ltd,80.35,2125.75,2019-07-01,2022-06-01,35,2022-06,35,Ongoing,100.0,91.32,-8.68,100.0,91.47,-8.53,2125.75,1944.36,-8.53,0.7,7.3,3.1,14.9,2.4,3.1,81.3,0.826,4.9,0.0,11.7,2125.75,2227.81,1222.07,557.79,418.14,26.57,3.24,183,1,16.92,1
SYNTHETIC,HRI-0194,NH-758 Greenfield Highway Package 8,NH-758,Punjab,Greenfield Highway,Meridian Engineering & Constructions Ltd,80.35,2125.75,2019-07-01,2022-06-01,35,2022-07,36,Ongoing,100.0,93.04,-6.96,100.0,93.05,-6.95,2125.75,1977.95,-6.95,0.7,7.3,3.1,14.9,2.4,3.1,84.0,0.769,4.9,0.0,11.7,2125.75,2268.57,1244.28,569.31,425.1,26.57,3.31,183,1,16.92,1
SYNTHETIC,HRI-0194,NH-758 Greenfield Highway Package 8,NH-758,Punjab,Greenfield Highway,Meridian Engineering & Constructions Ltd,80.35,2125.75,2019-07-01,2022-06-01,35,2022-08,37,Ongoing,100.0,94.13,-5.87,100.0,94.07,-5.93,2125.75,1999.78,-5.93,0.7,7.3,3.1,14.9,2.4,3.1,93.3,0.753,4.9,0.0,11.7,2125.75,2297.08,1260.36,575.57,430.99,26.57,3.59,183,1,16.92,1
SYNTHETIC,HRI-0194,NH-758 Greenfield Highway Package 8,NH-758,Punjab,Greenfield Highway,Meridian Engineering & Constructions Ltd,80.35,2125.75,2019-07-01,2022-06-01,35,2022-09,38,Ongoing,100.0,95.36,-4.64,100.0,95.26,-4.74,2125.75,2024.95,-4.74,29.5,7.7,3.1,14.9,2.4,3.1,95.0,0.824,4.9,0.0,11.7,2125.75,2329.39,1278.24,584.07,436.45,26.57,4.06,183,1,16.92,1
SYNTHETIC,HRI-0194,NH-758 Greenfield Highway Package 8,NH-758,Punjab,Greenfield Highway,Meridian Engineering & Constructions Ltd,80.35,2125.75,2019-07-01,2022-06-01,35,2022-10,39,Ongoing,100.0,96.49,-3.51,100.0,96.39,-3.61,2125.75,2048.99,-3.61,29.5,7.7,3.1,14.9,2.4,3.1,96.6,0.833,4.9,0.0,11.7,2125.75,2355.77,1292.39,591.8,440.91,26.57,4.1,183,1,16.92,1
SYNTHETIC,HRI-0194,NH-758 Greenfield Highway Package 8,NH-758,Punjab,Greenfield Highway,Meridian Engineering & Constructions Ltd,80.35,2125.75,2019-07-01,2022-06-01,35,2022-11,40,Ongoing,100.0,98.24,-1.76,100.0,98.14,-1.86,2125.75,2086.28,-1.86,29.5,7.7,3.1,14.9,2.4,3.1,97.3,0.741,4.9,0.0,11.7,2125.75,2399.5,1316.02,602.77,450.03,26.57,4.11,183,1,16.92,1
SYNTHETIC,HRI-0194,NH-758 Greenfield Highway Package 8,NH-758,Punjab,Greenfield Highway,Meridian Engineering & Constructions Ltd,80.35,2125.75,2019-07-01,2022-06-01,35,2022-12,41,Completed,100.0,100.0,0.0,100.0,100.0,0.0,2125.75,2125.75,0.0,29.5,7.7,3.1,14.9,2.4,3.1,101.3,0.802,4.9,0.0,11.7,2125.75,2485.37,1364.87,624.28,465.47,26.57,4.18,183,1,16.92,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2019-11,1,Ongoing,0.35,2.82,2.48,0.35,2.74,2.4,6.83,53.76,2.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.009,0.0,0.0,0.0,6.83,59.61,32.35,15.08,12.14,0.0,0.05,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2019-12,2,Ongoing,1.36,5.85,4.49,1.36,5.6,4.23,26.67,109.64,4.23,0.0,0.0,5.6,0.0,0.0,0.0,2.7,1.02,0.0,9.2,0.0,26.67,153.68,67.92,31.11,24.46,30.06,0.13,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2020-01,3,Ongoing,2.99,8.37,5.38,2.99,8.04,5.05,58.56,157.47,5.05,0.0,0.0,5.6,0.0,0.0,0.0,4.2,0.968,0.0,9.2,0.0,58.56,208.99,98.16,45.14,35.45,30.06,0.17,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2020-02,4,Ongoing,5.18,11.13,5.95,5.18,10.73,5.54,101.54,210.16,5.54,0.0,0.0,5.6,0.0,1.5,0.0,5.5,0.894,0.0,9.2,0.0,101.54,265.8,128.87,58.58,48.05,30.06,0.24,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2020-03,5,Ongoing,7.89,13.92,6.03,7.89,13.44,5.55,154.64,263.39,5.55,0.0,0.0,34.0,0.0,1.5,0.0,8.1,0.946,0.0,9.2,0.0,154.64,327.43,162.68,74.71,59.16,30.06,0.83,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2020-04,6,Ongoing,11.07,16.58,5.51,11.07,16.17,5.1,216.9,316.89,5.1,0.0,0.0,34.0,0.0,1.5,0.0,8.1,0.986,0.0,9.2,0.0,216.9,389.75,198.83,89.34,70.68,30.06,0.83,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2020-05,7,Ongoing,14.67,20.26,5.59,14.67,19.95,5.28,287.35,390.77,5.28,0.0,0.0,34.0,0.0,1.5,0.0,8.2,0.934,0.0,9.2,4.8,287.35,480.59,241.49,110.17,86.08,42.02,0.83,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2020-06,8,Ongoing,18.63,23.6,4.96,18.63,23.47,4.84,365.03,459.89,4.84,0.0,0.0,34.0,0.0,1.5,0.7,17.5,0.938,0.0,9.2,4.8,365.03,545.86,279.13,125.69,97.89,42.02,1.13,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2020-07,9,Ongoing,22.92,25.49,2.58,22.92,,,448.97,,,0.0,0.0,34.0,0.0,1.5,0.7,21.2,0.864,0.0,18.6,4.8,448.97,617.09,302.96,137.21,105.88,69.82,1.22,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2020-08,10,Ongoing,27.47,29.37,1.9,27.47,29.35,1.88,538.22,575.12,1.88,0.0,0.0,34.0,0.0,1.5,0.7,26.3,0.901,0.0,18.6,4.8,538.22,701.99,351.19,157.16,122.54,69.82,1.28,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2020-09,11,Ongoing,32.25,31.5,-0.74,32.25,,,631.81,,,0.0,0.0,34.0,0.0,1.5,0.7,29.5,0.903,0.0,18.6,4.8,631.81,746.21,376.49,167.99,130.58,69.82,1.33,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2020-10,12,Ongoing,37.2,34.58,-2.62,37.2,34.56,-2.63,728.77,677.16,-2.63,4.5,0.0,34.0,0.0,1.5,0.7,29.8,0.888,0.0,18.6,4.8,728.77,807.41,410.82,182.75,142.61,69.82,1.41,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2020-11,13,Ongoing,42.27,37.47,-4.8,42.27,37.46,-4.81,828.14,733.98,-4.81,4.5,0.0,34.0,0.0,1.5,0.7,29.8,0.89,0.0,18.6,4.8,828.14,862.35,442.27,197.0,151.85,69.82,1.41,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2020-12,14,Ongoing,47.41,40.81,-6.61,47.41,40.69,-6.73,928.96,797.14,-6.73,4.5,0.0,34.0,0.0,1.5,0.7,30.8,0.944,0.0,18.6,4.8,928.96,931.89,481.44,214.05,165.16,69.82,1.42,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2021-01,15,Ongoing,52.59,44.04,-8.54,52.59,43.88,-8.71,1030.25,859.65,-8.71,10.7,4.7,34.0,0.0,1.5,0.7,32.1,0.915,0.0,18.6,4.8,1030.25,1003.97,520.65,232.07,179.66,69.82,1.77,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2021-02,16,Ongoing,57.73,46.95,-10.78,57.73,46.8,-10.93,1131.07,916.87,-10.93,10.7,4.7,34.0,0.0,2.7,0.7,33.7,0.941,0.0,18.6,4.8,1131.07,1065.62,557.19,246.22,190.56,69.82,1.84,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2021-03,17,Ongoing,62.8,49.13,-13.67,62.8,49.11,-13.69,1230.44,962.2,-13.69,10.7,4.7,34.0,0.0,2.7,0.7,35.0,0.906,0.0,18.6,4.8,1230.44,1107.2,580.01,256.18,199.32,69.82,1.86,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2021-04,18,Ongoing,67.75,52.77,-14.98,67.75,52.9,-14.86,1327.4,1036.33,-14.86,10.7,4.7,34.0,0.0,2.7,0.7,35.1,0.897,0.0,18.6,4.8,1327.4,1187.75,624.62,278.25,213.2,,1.87,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2021-05,19,Ongoing,72.53,56.02,-16.51,72.53,56.17,-16.36,1420.99,1100.41,-16.36,10.7,4.7,34.0,0.0,2.7,,35.4,0.858,0.0,18.6,4.8,1420.99,1250.9,659.11,295.44,224.66,69.82,1.87,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2021-06,20,Ongoing,77.08,57.94,-19.15,77.08,58.17,-18.92,1510.24,1139.63,-18.92,10.7,4.7,34.0,0.0,2.7,0.7,41.3,0.81,0.0,18.6,4.8,1510.24,1290.99,680.79,306.49,231.86,69.82,2.03,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2021-07,21,Ongoing,81.37,60.61,-20.76,81.37,61.0,-20.37,1594.18,1195.12,-20.37,10.7,4.7,34.0,0.1,2.7,0.7,47.2,0.831,0.0,18.6,4.8,1594.18,1345.35,709.42,320.78,243.22,69.82,2.11,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2021-08,22,Ongoing,85.33,63.46,-21.88,85.33,64.07,-21.27,1671.86,1255.21,-21.27,10.7,4.7,34.0,0.1,2.7,0.7,53.5,0.856,0.0,18.6,4.8,1671.86,1406.01,744.12,335.17,254.69,69.82,2.22,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2021-09,23,Ongoing,88.93,67.19,-21.74,88.93,68.01,-20.92,1742.31,1332.49,-20.92,16.3,4.7,34.0,0.1,2.7,0.7,60.4,0.982,0.0,18.6,4.8,1742.31,1484.2,785.64,357.58,268.7,69.82,2.46,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2021-10,24,Ongoing,92.11,71.35,-20.75,92.11,72.41,-19.7,1804.57,1418.66,-19.7,16.3,4.7,34.0,0.1,2.7,4.1,61.4,0.966,0.0,18.6,4.8,1804.57,1575.1,838.9,380.35,283.51,69.82,2.53,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2021-11,25,Ongoing,94.82,74.88,-19.93,94.82,75.85,-18.97,1857.67,1486.06,-18.97,16.3,5.6,34.0,0.1,2.7,4.1,63.4,0.951,0.0,18.6,4.8,1857.67,1639.01,875.61,396.01,294.97,69.82,2.6,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2021-12,26,Ongoing,97.01,77.8,-19.21,97.01,78.67,-18.34,1900.65,1541.32,-18.34,16.3,5.6,34.0,0.1,2.7,4.1,64.0,0.996,0.0,18.6,4.8,1900.65,1703.0,912.15,410.21,308.21,69.82,2.61,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2022-01,27,Ongoing,98.64,81.67,-16.97,98.64,82.32,-16.32,1932.54,1612.82,-16.32,16.3,5.6,34.0,0.1,2.7,4.1,64.0,0.982,0.0,18.6,4.8,1932.54,1787.54,959.66,431.05,324.41,69.82,2.61,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2022-02,28,Ongoing,99.65,85.6,-14.06,99.65,86.06,-13.59,1952.38,1686.18,-13.59,16.3,5.6,34.0,0.1,2.7,4.1,66.9,1.071,0.0,18.6,4.8,1952.38,1865.58,1003.2,451.63,338.27,69.82,2.65,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2022-03,29,Ongoing,100.0,89.16,-10.84,100.0,89.62,-10.38,1959.21,1755.79,-10.38,24.4,5.6,34.0,0.1,2.7,4.1,67.1,1.224,0.0,18.6,4.8,1959.21,1941.05,1044.79,470.51,353.11,69.82,2.82,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2022-04,30,Ongoing,100.0,93.1,-6.9,100.0,93.53,-6.47,1959.21,1832.53,-6.47,24.4,5.6,34.0,0.1,2.7,4.1,68.0,1.237,0.0,18.6,4.8,1959.21,2026.23,1092.41,490.81,370.35,69.82,2.84,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2022-05,31,Ongoing,100.0,97.0,-3.0,100.0,97.39,-2.61,1959.21,1908.16,-2.61,24.4,5.6,34.0,0.1,2.7,4.1,68.4,1.256,0.0,18.6,4.8,1959.21,2103.08,1136.15,510.81,383.46,69.82,2.85,92,1,10.44,1
SYNTHETIC,HRI-0195,NH-541 Greenfield Highway Package 18,NH-541,Gujarat,Greenfield Highway,Horizon Engineering & Constructions Ltd,59.83,1959.21,2019-10-01,2022-03-01,29,2022-06,32,Completed,100.0,100.0,0.0,100.0,100.0,0.0,1959.21,1959.21,0.0,31.9,5.6,34.0,0.1,2.7,4.1,71.0,1.067,0.0,18.6,4.8,1959.21,2163.8,1170.49,525.57,394.82,69.82,3.1,92,1,10.44,1
SYNTHETIC,HRI-0196,NH-628 Greenfield Highway Package 14,NH-628,Chhattisgarh,Greenfield Highway,Prakash Highways Ltd,56.82,1251.09,2019-06-01,2021-12-01,30,2019-07,1,Ongoing,0.33,4.45,4.12,0.33,4.49,4.16,4.08,56.13,4.16,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1.04,0.0,0.0,0.0,4.08,54.72,32.35,14.02,8.28,0.0,0.07,-61,0,-0.53,0
SYNTHETIC,HRI-0196,NH-628 Greenfield Highway Package 14,NH-628,Chhattisgarh,Greenfield Highway,Prakash Highways Ltd,56.82,1251.09,2019-06-01,2021-12-01,30,2019-08,2,Ongoing,1.27,8.48,7.21,1.27,8.67,7.39,15.94,108.41,7.39,0.0,0.0,0.0,0.0,0.0,0.0,29.9,1.024,0.0,0.0,0.0,15.94,104.41,59.73,27.07,16.89,0.0,0.71,-61,0,-0.53,0
SYNTHETIC,HRI-0196,NH-628 Greenfield Highway Package 14,NH-628,Chhattisgarh,Greenfield Highway,Prakash Highways Ltd,56.82,1251.09,2019-06-01,2021-12-01,30,2019-09,3,Ongoing,2.8,11.87,9.07,2.8,12.18,9.38,35.03,152.4,9.38,0.0,0.0,0.0,0.0,0.0,0.0,30.7,0.978,0.0,3.2,0.0,35.03,148.32,82.66,36.55,24.25,4.14,0.72,-61,0,-0.53,0
